Race,Driver,LapNumber,LapTime,Compound,Compound2,TyreLife,Position,Speedl1,Speedl2,SpeedFL,SpeedST,AirTemp,TrackTemp,Humidity,WindSpeed,Rainfall,RainFall2
Austrian Grand Prix,SAI,49,0 days 00:01:09.555000,MEDIUM,1,2,6,288,231,275,288,29.5,45.2,33,1.2,FALSE,0
Austrian Grand Prix,SAI,50,0 days 00:01:09.357000,MEDIUM,1,3,6,289,233,272,293,29.5,45.5,33,0.9,FALSE,0
Austrian Grand Prix,SAI,51,0 days 00:01:09.412000,MEDIUM,1,4,6,291,227,275,296,29.6,45.5,33,1,FALSE,0
Austrian Grand Prix,SAI,52,0 days 00:01:10.099000,MEDIUM,1,5,5,293,226,274,301,29.6,44.7,33,1,FALSE,0
Austrian Grand Prix,SAI,53,0 days 00:01:09.981000,MEDIUM,1,6,5,287,229,271,297,29.6,44.5,33,1.4,FALSE,0
Austrian Grand Prix,SAI,54,0 days 00:01:09.546000,MEDIUM,1,7,4,295,233,275,300,29.6,44,33,1.1,FALSE,0
Austrian Grand Prix,SAI,55,0 days 00:01:09.464000,MEDIUM,1,8,4,291,231,275,297,29.5,43.8,34,1.7,FALSE,0
Austrian Grand Prix,SAI,56,0 days 00:01:09.282000,MEDIUM,1,9,4,295,231,276,302,29.4,43.7,34,1.2,FALSE,0
Austrian Grand Prix,SAI,57,0 days 00:01:09.713000,MEDIUM,1,10,4,292,227,277,302,29.4,43.7,35,0.5,FALSE,0
Austrian Grand Prix,SAI,58,0 days 00:01:09.921000,MEDIUM,1,11,4,293,227,277,302,29.4,43.8,35,0.9,FALSE,0
Austrian Grand Prix,SAI,59,0 days 00:01:10.192000,MEDIUM,1,12,4,306,227,275,313,29.6,45,35,1.1,FALSE,0
Austrian Grand Prix,SAI,60,0 days 00:01:09.734000,MEDIUM,1,13,4,304,228,276,309,29.8,45.9,34,1.1,FALSE,0
Austrian Grand Prix,SAI,61,0 days 00:01:09.920000,MEDIUM,1,14,4,293,226,275,297,30,45.5,34,2,FALSE,0
Austrian Grand Prix,SAI,62,0 days 00:01:09.957000,MEDIUM,1,15,4,292,229,277,299,30,45.6,35,1.3,FALSE,0
Austrian Grand Prix,SAI,63,0 days 00:01:10.047000,MEDIUM,1,16,4,294,231,276,301,30,46.2,33,0.9,FALSE,0
Austrian Grand Prix,SAI,64,0 days 00:01:10.020000,MEDIUM,1,17,2,304,230,275,303,30.1,46.2,34,1.4,FALSE,0
Austrian Grand Prix,SAI,65,0 days 00:01:11.631000,MEDIUM,1,18,3,303,226,280,313,30,46.5,35,1.2,FALSE,0
Austrian Grand Prix,SAI,66,0 days 00:01:27.378000,MEDIUM,1,19,3,155,166,277,232,29.9,46.5,34,2.9,FALSE,0
Austrian Grand Prix,SAI,67,0 days 00:01:09.660000,MEDIUM,1,20,3,310,227,277,309,29.9,46,34,3.3,FALSE,0
Austrian Grand Prix,SAI,68,0 days 00:01:10.381000,MEDIUM,1,21,3,289,227,276,299,29.9,45.7,34,2.7,FALSE,0
Austrian Grand Prix,SAI,69,0 days 00:01:09.742000,MEDIUM,1,22,3,290,229,276,299,29.8,45.1,34,3.6,FALSE,0
Austrian Grand Prix,SAI,70,0 days 00:01:09.701000,MEDIUM,1,23,3,297,226,282,303,29.8,44.3,35,2.1,FALSE,0
Austrian Grand Prix,SAI,71,0 days 00:01:09.607000,MEDIUM,1,24,3,294,234,276,305,29.6,43.8,35,1.1,FALSE,0
British Grand Prix,SAI,1,0 days 00:01:38.699000,MEDIUM,1,1,7,292,256,245,296,16.2,33,63,1.6,FALSE,0
British Grand Prix,SAI,2,0 days 00:01:32.359000,MEDIUM,1,2,6,311,261,246,322,16.3,33,62,2,FALSE,0
British Grand Prix,SAI,3,0 days 00:01:32.102000,MEDIUM,1,3,6,314,259,246,320,16.3,24.3,61,1.9,FALSE,0
British Grand Prix,SAI,4,0 days 00:01:32.045000,MEDIUM,1,4,6,312,259,246,319,16.2,24,60,2.2,FALSE,0
British Grand Prix,SAI,5,0 days 00:01:31.939000,MEDIUM,1,5,6,313,260,247,319,16.3,24.2,60,2.4,FALSE,0
British Grand Prix,SAI,6,0 days 00:01:31.900000,MEDIUM,1,6,6,309,259,246,317,16.3,25.4,61,2.1,FALSE,0
British Grand Prix,SAI,7,0 days 00:01:32.702000,MEDIUM,1,7,6,293,258,246,297,16.4,26,60,1.6,FALSE,0
British Grand Prix,SAI,8,0 days 00:01:32.372000,MEDIUM,1,8,6,292,258,246,299,16.5,26.1,61,2,FALSE,0
British Grand Prix,SAI,9,0 days 00:01:32.484000,MEDIUM,1,9,6,291,258,246,297,16.8,25.7,61,1.5,FALSE,0
British Grand Prix,SAI,10,0 days 00:01:32.362000,MEDIUM,1,10,6,292,258,246,298,16.8,25.6,62,1.7,FALSE,0
British Grand Prix,SAI,11,0 days 00:01:32.123000,MEDIUM,1,11,6,295,258,245,298,16.7,25.3,59,2.1,FALSE,0
British Grand Prix,SAI,12,0 days 00:01:32.358000,MEDIUM,1,12,6,291,259,246,296,16.7,25.2,61,2.1,FALSE,0
British Grand Prix,SAI,13,0 days 00:01:32.251000,MEDIUM,1,13,6,290,260,247,298,16.6,24.8,59,2.1,FALSE,0
British Grand Prix,SAI,14,0 days 00:01:32.106000,MEDIUM,1,14,6,293,257,246,299,16.5,24.6,60,1.2,FALSE,0
British Grand Prix,SAI,15,0 days 00:01:31.916000,MEDIUM,1,15,6,292,259,247,299,16.5,24.4,59,1.4,FALSE,0
British Grand Prix,SAI,16,0 days 00:01:32.455000,MEDIUM,1,16,6,289,259,247,297,16.5,24.3,60,1.4,FALSE,0
British Grand Prix,SAI,17,0 days 00:01:34.228000,MEDIUM,1,17,6,241.359726,256,238,299,16.5,24.3,61,1.5,FALSE,0
British Grand Prix,SAI,18,0 days 00:01:34.310000,MEDIUM,1,18,6,291,255,233,302,16.4,23.2,63,1.5,TRUE,1
British Grand Prix,SAI,19,0 days 00:01:40.510000,MEDIUM,1,19,6,290,237,239,300,16.2,22.9,64,1.5,TRUE,1
British Grand Prix,SAI,20,0 days 00:01:36.538000,MEDIUM,1,20,6,294,251,245,307,15.9,22.3,67,1.6,TRUE,1
British Grand Prix,SAI,21,0 days 00:01:33.507000,MEDIUM,1,21,6,241.359726,256,248,304,15.6,22.1,69,1.6,TRUE,1
British Grand Prix,SAI,22,0 days 00:01:32.157000,MEDIUM,1,22,6,289,254,249,300,15.2,22,68,0.7,TRUE,1
British Grand Prix,SAI,23,0 days 00:01:32.297000,MEDIUM,1,23,6,292,256,248,302,15.2,22,69,1.2,TRUE,1
British Grand Prix,SAI,24,0 days 00:01:32.734000,MEDIUM,1,24,6,295,256,247,305,15.1,22,68,0.8,TRUE,1
British Grand Prix,SAI,25,0 days 00:01:35.143000,MEDIUM,1,25,6,293,258,234,321,15.1,22,67,1,TRUE,1
British Grand Prix,SAI,26,0 days 00:01:42.481000,MEDIUM,1,26,6,301,249,241.359726,304,15.1,21.5,68,0.9,TRUE,1
British Grand Prix,SAI,27,0 days 00:02:01.664000,INTERMEDIATE,2,1,6,285,248,226,288,15.1,21.2,68,0.6,TRUE,1
British Grand Prix,SAI,28,0 days 00:01:42.641000,INTERMEDIATE,2,2,6,290,245,223,298,15,21,69,0.9,TRUE,1
British Grand Prix,SAI,29,0 days 00:01:42.447000,INTERMEDIATE,2,3,5,289,242,226,297,14.9,20.7,70,0.9,TRUE,1
British Grand Prix,SAI,30,0 days 00:01:42.737000,INTERMEDIATE,2,4,5,282,242,226,286,14.9,20.7,72,1,TRUE,1
British Grand Prix,SAI,31,0 days 00:01:43.007000,INTERMEDIATE,2,5,5,287,240,223,293,14.7,20.7,73,1.4,TRUE,1
British Grand Prix,SAI,32,0 days 00:01:43.298000,INTERMEDIATE,2,6,5,241.359726,239,219,293,14.5,20.7,73,1.6,TRUE,1
British Grand Prix,SAI,33,0 days 00:01:43.201000,INTERMEDIATE,2,7,5,293,238,217,297,14.6,21,75,0.5,TRUE,1
British Grand Prix,SAI,34,0 days 00:01:42.794000,INTERMEDIATE,2,8,4,290,240,217,295,14.6,21.2,76,1.6,TRUE,1
British Grand Prix,SAI,35,0 days 00:01:43.590000,INTERMEDIATE,2,9,4,293,240,222,297,14.5,21.2,75,1.4,TRUE,1
British Grand Prix,SAI,36,0 days 00:01:42.748000,INTERMEDIATE,2,10,4,294,241,232,298,14.5,21.4,76,1.2,TRUE,1
British Grand Prix,SAI,37,0 days 00:01:40.432000,INTERMEDIATE,2,11,4,290,241,242,297,14.6,22.5,78,1.3,TRUE,1
British Grand Prix,SAI,38,0 days 00:01:38.370000,INTERMEDIATE,2,12,5,289,248,238,296,14.6,24.2,76,1.9,TRUE,1
British Grand Prix,SAI,39,0 days 00:01:36.802000,INTERMEDIATE,2,13,2,293,250,241.359726,300,14.8,24.6,75,1.2,FALSE,0
British Grand Prix,SAI,40,0 days 00:01:56.753000,HARD,3,1,5,286,259,250,294,15.2,24.2,73,2.2,FALSE,0
British Grand Prix,SAI,41,0 days 00:01:30.475000,HARD,3,2,5,289,260,248,292,15.3,24.2,76,1.1,FALSE,0
British Grand Prix,SAI,42,0 days 00:01:29.872000,HARD,3,3,5,288,262,251,294,15.2,25,75,1.4,FALSE,0
British Grand Prix,SAI,43,0 days 00:01:29.872000,HARD,3,4,5,287,263,251,297,15.3,24.9,75,1.6,FALSE,0
British Grand Prix,SAI,44,0 days 00:01:29.739000,HARD,3,5,5,292,264,251,301,15.4,24.5,73,2,TRUE,1
British Grand Prix,SAI,45,0 days 00:01:29.589000,HARD,3,6,5,289,264,252,301,15.5,25,73,2,FALSE,0
British Grand Prix,SAI,46,0 days 00:01:29.588000,HARD,3,7,5,292,264,252,298,15.6,24.9,69,0.9,FALSE,0
British Grand Prix,SAI,47,0 days 00:01:29.553000,HARD,3,8,5,288,262,251,297,15.6,24.9,71,1.1,FALSE,0
British Grand Prix,SAI,48,0 days 00:01:29.415000,HARD,3,9,5,287,263,252,296,15.7,25.2,72,1.5,FALSE,0
British Grand Prix,SAI,49,0 days 00:01:29.439000,HARD,3,10,5,290,264,252,297,15.8,25.2,69,1.8,FALSE,0
British Grand Prix,SAI,50,0 days 00:01:29.434000,HARD,3,11,5,294,265,241.359726,304,15.9,25.5,69,1.4,FALSE,0
British Grand Prix,SAI,51,0 days 00:01:52.546000,SOFT,0,1,5,285,257,253,290,15.9,25.3,68,1.2,FALSE,0
British Grand Prix,SAI,52,0 days 00:01:28.293000,SOFT,0,2,5,299,264,252,301,15.8,24.9,68,1.9,FALSE,0
Hungarian Grand Prix,SAI,1,0 days 00:01:32.367000,MEDIUM,1,1,7,250,233,247,255,28.9,45.5,45,1,FALSE,0
Hungarian Grand Prix,SAI,2,0 days 00:01:26.038000,MEDIUM,1,2,7,270,231,248,293,28.9,44.6,45,0.8,FALSE,0
Hungarian Grand Prix,SAI,3,0 days 00:01:24.871000,MEDIUM,1,3,6,265,234,243,304,29,45.2,46,1.1,FALSE,0
Hungarian Grand Prix,SAI,4,0 days 00:01:25.043000,MEDIUM,1,4,6,274,232,244,289,28.8,46.8,48,1.7,FALSE,0
Hungarian Grand Prix,SAI,5,0 days 00:01:24.520000,MEDIUM,1,5,6,275,233,245,244.2702635,29,46.6,46,0.7,FALSE,0
Hungarian Grand Prix,SAI,6,0 days 00:01:24.526000,MEDIUM,1,6,6,279,232,245,244.2702635,28.9,46.7,46,1.3,FALSE,0
Hungarian Grand Prix,SAI,7,0 days 00:01:24.049000,MEDIUM,1,7,6,244.2702635,233,242,244.2702635,28.9,47.5,46,1.6,FALSE,0
Hungarian Grand Prix,SAI,8,0 days 00:01:24.408000,MEDIUM,1,8,6,277,235,245,288,28.9,47.3,47,1.6,FALSE,0
Hungarian Grand Prix,SAI,9,0 days 00:01:24.290000,MEDIUM,1,9,6,278,234,244,244.2702635,28.8,46.8,46,1.9,FALSE,0
Hungarian Grand Prix,SAI,10,0 days 00:01:24.606000,MEDIUM,1,10,6,276,236,244,244.2702635,28.9,46.2,48,1.5,FALSE,0
Hungarian Grand Prix,SAI,11,0 days 00:01:24.663000,MEDIUM,1,11,6,280,234,246,244.2702635,28.9,45,47,1.3,FALSE,0
Hungarian Grand Prix,SAI,12,0 days 00:01:24.555000,MEDIUM,1,12,6,279,233,241,290,29,43.4,47,1.4,FALSE,0
Hungarian Grand Prix,SAI,13,0 days 00:01:24.989000,MEDIUM,1,13,6,280,235,243,288,28.9,42.9,48,0.7,FALSE,0
Hungarian Grand Prix,SAI,14,0 days 00:01:24.927000,MEDIUM,1,14,6,244.2702635,231,241,289,28.8,44.1,48,1.8,FALSE,0
Hungarian Grand Prix,SAI,15,0 days 00:01:24.819000,MEDIUM,1,15,6,279,235,243,288,28.9,43,48,1.4,FALSE,0
Hungarian Grand Prix,SAI,16,0 days 00:01:24.879000,MEDIUM,1,16,6,244.2702635,234,244,244.2702635,28.9,42.7,48,1.2,FALSE,0
Hungarian Grand Prix,SAI,17,0 days 00:01:25.020000,MEDIUM,1,17,5,278,235,241,244.2702635,28.9,44.4,48,0.7,FALSE,0
Hungarian Grand Prix,SAI,18,0 days 00:01:24.851000,MEDIUM,1,18,4,279,237,243,286,28.9,45.2,47,0.3,FALSE,0
Hungarian Grand Prix,SAI,19,0 days 00:01:24.773000,MEDIUM,1,19,3,280,237,243,244.2702635,29.3,44.5,47,1.2,FALSE,0
Hungarian Grand Prix,SAI,20,0 days 00:01:24.787000,MEDIUM,1,20,3,278,236,242,287,29.3,44.5,47,1.4,FALSE,0
Hungarian Grand Prix,SAI,21,0 days 00:01:27.324000,MEDIUM,1,21,4,244.2702635,238,244.2702635,288,29.3,44.1,46,1.1,FALSE,0
Hungarian Grand Prix,SAI,22,0 days 00:01:42.164000,HARD,3,1,9,277,236,245,244.2702635,29.2,43.4,46,0.6,FALSE,0
Hungarian Grand Prix,SAI,23,0 days 00:01:24.004000,HARD,3,2,9,282,237,250,290,29.1,42.1,46,0.7,FALSE,0
Hungarian Grand Prix,SAI,24,0 days 00:01:23.713000,HARD,3,3,8,281,239,254,308,29.1,41,47,0.9,FALSE,0
Hungarian Grand Prix,SAI,25,0 days 00:01:24.612000,HARD,3,4,7,279,235,250,309,29,40.9,47,0.8,FALSE,0
Hungarian Grand Prix,SAI,26,0 days 00:01:23.925000,HARD,3,5,6,276,238,245,305,28.8,40.9,48,1.3,FALSE,0
Hungarian Grand Prix,SAI,27,0 days 00:01:23.226000,HARD,3,6,6,278,238,245,288,28.7,40.5,48,1.6,FALSE,0
Hungarian Grand Prix,SAI,28,0 days 00:01:22.908000,HARD,3,7,6,244.2702635,241,246,244.2702635,28.6,41,48,1.5,FALSE,0
Hungarian Grand Prix,SAI,29,0 days 00:01:22.918000,HARD,3,8,6,277,242,245,244.2702635,28.7,41,48,0.9,FALSE,0
Hungarian Grand Prix,SAI,30,0 days 00:01:23.017000,HARD,3,9,6,278,239,244,289,28.7,40.8,47,0.8,FALSE,0
Hungarian Grand Prix,SAI,31,0 days 00:01:22.930000,HARD,3,10,6,277,241,246,288,28.6,40.4,47,0.6,FALSE,0
Hungarian Grand Prix,SAI,32,0 days 00:01:23.048000,HARD,3,11,6,279,242,246,289,28.7,40.7,47,1,FALSE,0
Hungarian Grand Prix,SAI,33,0 days 00:01:23.269000,HARD,3,12,6,278,238,244,244.2702635,28.7,40.9,46,0.4,FALSE,0
Hungarian Grand Prix,SAI,34,0 days 00:01:23.489000,HARD,3,13,6,281,238,244,244.2702635,28.9,41.6,47,1.1,FALSE,0
Hungarian Grand Prix,SAI,35,0 days 00:01:23.769000,HARD,3,14,6,280,240,246,244.2702635,29.1,42.5,47,1.4,FALSE,0
Hungarian Grand Prix,SAI,36,0 days 00:01:23.779000,HARD,3,15,6,278,241,245,244.2702635,29.3,44.5,46,1.1,FALSE,0
Hungarian Grand Prix,SAI,37,0 days 00:01:23.981000,HARD,3,16,6,244.2702635,241,243,244.2702635,29.4,44.5,44,1.2,FALSE,0
Hungarian Grand Prix,SAI,38,0 days 00:01:23.695000,HARD,3,17,6,279,241,244,244.2702635,29.4,44.8,45,0.6,FALSE,0
Hungarian Grand Prix,SAI,39,0 days 00:01:23.557000,HARD,3,18,6,282,244,246,244.2702635,29.5,46.3,45,1.3,FALSE,0
Hungarian Grand Prix,SAI,40,0 days 00:01:24.070000,HARD,3,19,6,279,240,244,290,29.5,46.3,45,1.2,FALSE,0
Hungarian Grand Prix,SAI,41,0 days 00:01:23.876000,HARD,3,20,4,278,241,244,289,29.7,46.2,44,1.1,FALSE,0
Hungarian Grand Prix,SAI,42,0 days 00:01:23.654000,HARD,3,21,4,281,241,244,244.2702635,29.7,46.4,45,2.3,FALSE,0
Hungarian Grand Prix,SAI,43,0 days 00:01:23.874000,HARD,3,22,4,280,240,246,244.2702635,29.8,46.6,47,1.3,FALSE,0
Hungarian Grand Prix,SAI,44,0 days 00:01:24.093000,HARD,3,23,4,279,238,243,244.2702635,29.6,46.6,45,0.8,FALSE,0
Hungarian Grand Prix,SAI,45,0 days 00:01:24.116000,HARD,3,24,4,278,240,244,244.2702635,29.7,46.6,45,1.3,FALSE,0
Hungarian Grand Prix,SAI,46,0 days 00:01:24.078000,HARD,3,25,3,281,240,247,290,29.6,47.1,45,1,FALSE,0
Hungarian Grand Prix,SAI,47,0 days 00:01:27.215000,HARD,3,26,4,282,241,244.2702635,244.2702635,29.7,46.6,45,1.7,FALSE,0
Hungarian Grand Prix,SAI,48,0 days 00:01:40.364000,MEDIUM,1,1,6,277,241,249,244.2702635,29.5,45.1,46,2.1,FALSE,0
Hungarian Grand Prix,SAI,49,0 days 00:01:22.097000,MEDIUM,1,2,6,276,242,248,289,29.4,45.1,46,2.2,FALSE,0
Hungarian Grand Prix,SAI,50,0 days 00:01:21.557000,MEDIUM,1,3,6,279,244,247,244.2702635,29.3,46.1,46,1.2,FALSE,0
Hungarian Grand Prix,SAI,51,0 days 00:01:21.870000,MEDIUM,1,4,6,244.2702635,242,248,290,29.2,46.4,45,1.4,FALSE,0
Hungarian Grand Prix,SAI,52,0 days 00:01:22.187000,MEDIUM,1,5,6,281,243,247,293,29.2,44.9,45,0.9,FALSE,0
Hungarian Grand Prix,SAI,53,0 days 00:01:21.441000,MEDIUM,1,6,6,244.2702635,244,248,291,29.1,45.2,45,1.4,FALSE,0
Hungarian Grand Prix,SAI,54,0 days 00:01:21.491000,MEDIUM,1,7,6,279,245,247,293,29.1,45.1,44,1.5,FALSE,0
Hungarian Grand Prix,SAI,55,0 days 00:01:21.748000,MEDIUM,1,8,6,284,245,248,292,29,44.2,45,0.9,FALSE,0
Hungarian Grand Prix,SAI,56,0 days 00:01:22.234000,MEDIUM,1,9,6,281,244,247,291,29.1,44.9,45,2.2,FALSE,0
Hungarian Grand Prix,SAI,57,0 days 00:01:22.457000,MEDIUM,1,10,6,280,245,247,293,29.3,45.4,45,1.2,FALSE,0
Hungarian Grand Prix,SAI,58,0 days 00:01:23.610000,MEDIUM,1,11,6,284,240,250,295,29.4,45.8,44,2.2,FALSE,0
Hungarian Grand Prix,SAI,59,0 days 00:01:22.281000,MEDIUM,1,12,6,281,244,248,304,29.6,46.4,45,1.2,FALSE,0
Hungarian Grand Prix,SAI,60,0 days 00:01:22.495000,MEDIUM,1,13,6,244.2702635,246,248,291,29.7,46.4,45,0.8,FALSE,0
Hungarian Grand Prix,SAI,61,0 days 00:01:22.724000,MEDIUM,1,14,6,284,246,248,292,29.8,46.9,46,1.6,FALSE,0
Hungarian Grand Prix,SAI,62,0 days 00:01:22.869000,MEDIUM,1,15,6,283,246,251,244.2702635,30,46.8,43,0.7,FALSE,0
Hungarian Grand Prix,SAI,63,0 days 00:01:23.407000,MEDIUM,1,16,6,244.2702635,245,248,310,30.1,46.7,44,0.6,FALSE,0
Hungarian Grand Prix,SAI,64,0 days 00:01:23.679000,MEDIUM,1,17,6,287,241,253,293,30.1,47.6,44,1.9,FALSE,0
Hungarian Grand Prix,SAI,65,0 days 00:01:23.392000,MEDIUM,1,18,6,284,244,249,307,30,47.8,44,1.2,FALSE,0
Hungarian Grand Prix,SAI,66,0 days 00:01:23.265000,MEDIUM,1,19,6,244.2702635,243,247,294,30,48.2,44,0.6,FALSE,0
Hungarian Grand Prix,SAI,67,0 days 00:01:23.095000,MEDIUM,1,20,6,244.2702635,246,249,244.2702635,30,48.2,43,0.4,FALSE,0
Hungarian Grand Prix,SAI,68,0 days 00:01:23.102000,MEDIUM,1,21,6,244.2702635,246,249,244.2702635,30.1,48.3,43,0.6,FALSE,0
Hungarian Grand Prix,SAI,69,0 days 00:01:23.076000,MEDIUM,1,22,6,244.2702635,240,248,295,30.3,48.1,42,1.2,FALSE,0
Hungarian Grand Prix,SAI,70,0 days 00:01:23.336000,MEDIUM,1,23,6,286,247,245,294,30.1,47.6,44,1.5,FALSE,0
Belgian Grand Prix,SAI,1,0 days 00:01:55.270000,HARD,3,1,6,305,201,218,309,21,42.6,49,1.3,FALSE,0
Belgian Grand Prix,SAI,2,0 days 00:01:50.260000,HARD,3,2,6,349,202,220,312,21,42.4,48,1.8,FALSE,0
Belgian Grand Prix,SAI,3,0 days 00:01:50.113000,HARD,3,3,6,338,203,219,313,21.2,42.6,49,1.2,FALSE,0
Belgian Grand Prix,SAI,4,0 days 00:01:49.882000,HARD,3,4,6,341,203,220,311,21.3,42.7,48,2.2,FALSE,0
Belgian Grand Prix,SAI,5,0 days 00:01:50.237000,HARD,3,5,6,334,201,218,313,21,42.4,49,1.2,FALSE,0
Belgian Grand Prix,SAI,6,0 days 00:01:50.243000,HARD,3,6,6,336,198,219,314,21.3,42.7,50,1.1,FALSE,0
Belgian Grand Prix,SAI,7,0 days 00:01:49.977000,HARD,3,7,6,335,200,218,312,21.3,42.7,50,1.3,FALSE,0
Belgian Grand Prix,SAI,8,0 days 00:01:50.385000,HARD,3,8,6,248.2277076,202,219,314,21.5,42.7,48,2.8,FALSE,0
Belgian Grand Prix,SAI,9,0 days 00:01:50.296000,HARD,3,9,6,333,199,218,316,21.4,43.1,49,3.3,FALSE,0
Belgian Grand Prix,SAI,10,0 days 00:01:50.182000,HARD,3,10,5,332,201,219,314,21.4,43.3,49,2.2,FALSE,0
Belgian Grand Prix,SAI,11,0 days 00:01:49.522000,HARD,3,11,3,315,200,216,312,21.6,43.3,51,2.3,FALSE,0
Belgian Grand Prix,SAI,12,0 days 00:01:49.141000,HARD,3,12,2,314,202,216,311,21.5,42.9,51,2.4,FALSE,0
Belgian Grand Prix,SAI,13,0 days 00:01:49.248000,HARD,3,13,1,313,204,213,248.2277076,21.6,42.9,52,2,FALSE,0
Belgian Grand Prix,SAI,14,0 days 00:01:49.047000,HARD,3,14,1,248.2277076,204,216,248.2277076,21.6,42.6,50,2.2,FALSE,0
Belgian Grand Prix,SAI,15,0 days 00:01:51.152000,HARD,3,15,1,314,113,216,310,21.7,43,50,1.1,FALSE,0
Belgian Grand Prix,SAI,16,0 days 00:01:49.161000,HARD,3,16,1,312,203,217,311,21.8,42.8,48,1.5,FALSE,0
Belgian Grand Prix,SAI,17,0 days 00:01:48.831000,HARD,3,17,1,311,204,218,310,21.9,43.3,49,1.2,FALSE,0
Belgian Grand Prix,SAI,18,0 days 00:01:49.042000,HARD,3,18,1,314,206,217,248.2277076,22,43.3,50,1.7,FALSE,0
Belgian Grand Prix,SAI,19,0 days 00:01:49.052000,HARD,3,19,1,312,203,217,248.2277076,22,43.2,49,0.6,FALSE,0
Belgian Grand Prix,SAI,20,0 days 00:01:53.718000,HARD,3,20,3,313,204,248.2277076,309,21.7,42.6,48,0.4,FALSE,0
Belgian Grand Prix,SAI,21,0 days 00:02:02.634000,MEDIUM,1,1,8,311,206,220,307,21.5,43,47,1.6,FALSE,0
Belgian Grand Prix,SAI,22,0 days 00:01:47.928000,MEDIUM,1,2,7,313,206,218,310,21.7,43.3,47,1.5,FALSE,0
Belgian Grand Prix,SAI,23,0 days 00:01:48.431000,MEDIUM,1,3,7,314,209,217,248.2277076,21.8,43.3,47,1.4,FALSE,0
Belgian Grand Prix,SAI,24,0 days 00:01:47.815000,MEDIUM,1,4,7,317,208,219,311,21.7,43.5,47,3.1,FALSE,0
Belgian Grand Prix,SAI,25,0 days 00:01:48.234000,MEDIUM,1,5,7,314,207,218,312,21.5,43.4,50,0.6,FALSE,0
Belgian Grand Prix,SAI,26,0 days 00:01:47.750000,MEDIUM,1,6,6,318,205,218,313,21.6,44.1,50,1.4,FALSE,0
Belgian Grand Prix,SAI,27,0 days 00:01:48.355000,MEDIUM,1,7,5,316,206,217,314,21.9,43.5,50,1.9,FALSE,0
Belgian Grand Prix,SAI,28,0 days 00:01:52.560000,MEDIUM,1,8,7,318,203,248.2277076,313,21.7,43.5,49,2.2,FALSE,0
Belgian Grand Prix,SAI,29,0 days 00:02:01.610000,HARD,3,1,8,311,213,219,310,21.3,43.7,49,1.9,FALSE,0
Belgian Grand Prix,SAI,30,0 days 00:01:46.713000,HARD,3,2,8,317,210,219,312,21.5,44,48,2.6,FALSE,0
Belgian Grand Prix,SAI,31,0 days 00:01:46.647000,HARD,3,3,8,320,209,219,313,21.8,44,49,2.1,FALSE,0
Belgian Grand Prix,SAI,32,0 days 00:01:47.191000,HARD,3,4,8,314,208,220,316,21.9,44,50,2.2,FALSE,0
Belgian Grand Prix,SAI,33,0 days 00:01:47.087000,HARD,3,5,8,248.2277076,209,219,315,21.9,43.5,50,2.8,FALSE,0
Belgian Grand Prix,SAI,34,0 days 00:01:47.380000,HARD,3,6,8,317,208,220,316,21.8,42.4,50,2.2,FALSE,0
Belgian Grand Prix,SAI,35,0 days 00:01:47.012000,HARD,3,7,8,248.2277076,205,220,248.2277076,21.6,41.8,49,1.8,FALSE,0
Belgian Grand Prix,SAI,36,0 days 00:01:47.358000,HARD,3,8,8,322,207,220,248.2277076,21.3,42.8,49,1.2,FALSE,0
Belgian Grand Prix,SAI,37,0 days 00:01:47.722000,HARD,3,9,8,318,206,223,248.2277076,21.4,42.9,49,1.4,FALSE,0
Belgian Grand Prix,SAI,38,0 days 00:01:47.558000,HARD,3,10,8,338,201,223,317,21.9,43.1,47,1.4,FALSE,0
Belgian Grand Prix,SAI,39,0 days 00:01:47.320000,HARD,3,11,7,344,197,221,319,21.9,43.2,47,2.4,FALSE,0
Belgian Grand Prix,SAI,40,0 days 00:01:47.297000,HARD,3,12,7,312,209,220,314,22,42.6,49,2,FALSE,0
Belgian Grand Prix,SAI,41,0 days 00:01:47.226000,HARD,3,13,7,315,208,220,313,22,42.8,49,2,FALSE,0
Belgian Grand Prix,SAI,42,0 days 00:01:46.971000,HARD,3,14,7,314,208,220,315,21.8,42.3,47,1.7,FALSE,0
Belgian Grand Prix,SAI,43,0 days 00:01:46.913000,HARD,3,15,7,313,209,220,314,21.5,42.5,48,1.7,FALSE,0
Belgian Grand Prix,SAI,44,0 days 00:01:46.364000,HARD,3,16,7,325,209,219,315,21.4,42.9,48,1.9,FALSE,0
Dutch Grand Prix,SAI,1,0 days 00:01:25.474000,MEDIUM,1,1,9,264,267,304,218,18.7,28.9,62,3.9,FALSE,0
Dutch Grand Prix,SAI,2,0 days 00:01:17.277000,MEDIUM,1,2,9,286,275,320,290,18.6,28.5,62,3.7,FALSE,0
Dutch Grand Prix,SAI,3,0 days 00:01:16.875000,MEDIUM,1,3,9,250.8706058,264,319,297,18.6,28.5,63,3.7,FALSE,0
Dutch Grand Prix,SAI,4,0 days 00:01:16.823000,MEDIUM,1,4,9,288,274,319,289,18.9,30,64,4.1,FALSE,0
Dutch Grand Prix,SAI,5,0 days 00:01:16.962000,MEDIUM,1,5,9,287,273,320,299,19,30.4,62,3.9,FALSE,0
Dutch Grand Prix,SAI,6,0 days 00:01:16.576000,MEDIUM,1,6,9,288,272,321,297,19,30.9,60,5.8,FALSE,0
